Platform,Campaign_Name,Date,Region,Device_Type,Audience_Segment,Campaign_Objective,Impressions,Reach,Frequency,Clicks,CTR(%),CPC($),CPM($),Spend($),Engagements,Engagement_Rate(%),Cost_per_Engagement($),Conversions,Conversion_Rate(%),Avg_Order_Value($),Revenue($),Profit($),Profit_Margin,ROAS,CAC($),ROI(%),Revenue_per_Dollar
Amazon,Lightning_Sale,2025-09-23,Asia-Pacific,Tablet,New Customers,Awareness,149361,115381,1.29,2852,1.91,0.57,10.88,1625.64,3575,2.39,0.45,110,3.87,41.45,4559.5,2188.56,0.48,2.8,14.78,180.47,2.8
Amazon,Lightning_Sale,2025-09-24,Europe,Mobile,Returning Customers,Traffic,204407,141271,1.45,2882,1.41,0.56,7.9,1613.92,2454,1.2,0.66,197,6.85,25.19,5210.5515000000005,2136.33,0.41,3.23,8.19,222.85,3.23
Amazon,Lightning_Sale,2025-09-25,Asia-Pacific,Tablet,Returning Customers,Retention,81642,64777,1.26,2008,2.46,0.91,22.38,1827.28,3425,4.2,0.53,177,8.85,54.35,9619.95,3847.98,0.4,5.26,10.32,426.46,5.26
Amazon,Lightning_Sale,2025-09-26,North America,Desktop,High-Value Customers,Retention,123984,74888,1.66,2752,2.22,0.44,9.77,1210.88,5406,4.36,0.22,230,8.39,52.75,12132.5,4610.35,0.38,10.02,5.26,901.96,10.02
Amazon,Lightning_Sale,2025-09-27,North America,Desktop,New Customers,Retention,73706,49768,1.48,1127,1.4535,1.02,15.6,1149.54,2735,4.081,0.42,107,9.52,57.02,6101.14,2318.43,0.38,5.31,10.74,430.75,5.31
Amazon,Lightning_Sale,2025-09-28,Asia-Pacific,Tablet,High-Value Customers,Conversions,153656,94916,1.62,2074,1.2825,0.66,8.91,1368.84,3025,2.1670000000000003,0.45,157,7.6,46.66,7325.62,2124.43,0.29,5.35,8.72,435.17,5.35
Amazon,Back_to_School,2025-06-01,Asia-Pacific,Desktop,Returning Customers,Retention,137188,116088,1.18,3319,2.299,0.51,12.34,1692.69,1493,1.1990000000000003,1.13,254,7.68,19.95,5067.3,1925.57,0.38,2.99,6.66,199.36,2.99
Amazon,Back_to_School,2025-06-02,Asia-Pacific,Mobile,Returning Customers,Awareness,108358,67391,1.61,2795,2.58,0.56,14.44,1565.2,2026,1.87,0.77,96,3.45,57.06,5477.76,2684.1,0.49,3.5,16.3,249.97,3.5
Amazon,Back_to_School,2025-06-03,Asia-Pacific,Mobile,High-Value Customers,Awareness,173258,119490,1.45,2408,1.39,1.05,14.59,2528.4,3914,2.26,0.65,106,4.41,22.76,2412.56,1254.53,0.52,0.95,23.85,-4.58,0.95
Amazon,Back_to_School,2025-06-04,Asia-Pacific,Tablet,New Customers,Awareness,158565,128234,1.24,2108,1.33,0.88,11.7,1855.04,6978,4.4,0.27,78,3.74,37.55,2928.9,907.96,0.31,1.58,23.78,57.89,1.58
Amazon,Back_to_School,2025-06-05,Asia-Pacific,Tablet,New Customers,Retention,181534,147531,1.23,2686,1.48,0.76,11.25,2041.36,4976,2.74,0.41,208,7.76,51.83,10780.64,5929.35,0.55,5.28,9.81,428.11,5.28
Amazon,Back_to_School,2025-06-06,Europe,Tablet,New Customers,Retention,77696,50123,1.55,2004,2.58,0.98,25.28,1963.92,1621,2.09,1.21,178,8.93,22.31,4169.739,1834.69,0.44,2.12,11.03,112.32,2.12
Amazon,Back_to_School,2025-06-07,India,Mobile,Returning Customers,Traffic,131634,118459,1.11,1869,1.349,0.384,6.82,897.12,1805,1.5070000000000003,0.5,79,4.23,53.8,3825.18,1415.32,0.37,4.26,11.36,326.38,4.26
Amazon,Back_to_School,2025-06-08,Europe,Mobile,High-Value Customers,Awareness,290158,176044,1.65,3888,1.273,0.71,9.51,2760.48,16947,6.424,0.16,98,2.54,36.62,3768.1980000000003,1846.42,0.49,1.37,28.17,36.51,1.37
Amazon,Back_to_School,2025-06-09,India,Mobile,New Customers,Conversions,96770,63234,1.53,2506,2.59,0.7040000000000001,22.79,2205.28,1868,1.93,1.18,292,11.68,20.12,5287.536,1956.39,0.37,2.4,7.55,139.77,2.4
Amazon,Back_to_School,2025-06-10,India,Tablet,New Customers,Traffic,164415,120181,1.37,2088,1.27,0.35200000000000004,5.59,918.72,2033,1.24,0.45,91,4.39,39.96,3272.724,1178.18,0.36,3.56,10.1,256.23,3.56
Amazon,Back_to_School,2025-06-11,Europe,Mobile,New Customers,Retention,148815,91472,1.63,2455,1.65,1.17,19.3,2872.35,5792,3.89,0.5,135,5.5,42.13,5971.927500000001,2806.81,0.47,2.08,21.28,107.91,2.08
Amazon,Back_to_School,2025-06-12,India,Desktop,Returning Customers,Traffic,107732,96376,1.12,2370,2.2,0.672,18.48,1990.8,1758,1.63,1.13,186,7.87,15.87,2656.6380000000004,1434.58,0.54,1.33,10.7,33.45,1.33
Amazon,Back_to_School,2025-06-13,North America,Desktop,High-Value Customers,Awareness,225724,183559,1.23,3589,1.59,0.78,12.4,2799.42,13616,6.03,0.21,96,2.68,32.56,3125.76,937.73,0.3,1.12,29.16,11.66,1.12
Amazon,Back_to_School,2025-06-14,India,Desktop,Returning Customers,Traffic,95160,58891,1.62,2445,2.4414999999999996,0.9279999999999999,29.8,2836.2,1508,1.7380000000000002,1.88,126,5.19,28.78,3263.652,1599.19,0.49,1.15,22.51,15.07,1.15
Amazon,Back_to_School,2025-06-15,Europe,Tablet,High-Value Customers,Conversions,205748,162293,1.27,5472,2.527,0.61,16.22,3337.92,5163,2.761,0.65,509,9.32,20.25,10822.612500000001,5194.85,0.48,3.24,6.56,224.23,3.24
Amazon,Back_to_School,2025-06-16,Europe,Tablet,High-Value Customers,Retention,99348,73199,1.36,1937,1.95,0.99,19.3,1917.63,1959,1.97,0.98,108,5.62,15.4,1746.3600000000001,611.23,0.35,0.91,17.76,-8.93,0.91
Amazon,Back_to_School,2025-06-17,North America,Desktop,New Customers,Traffic,129656,79539,1.63,1789,1.38,0.56,7.73,1001.84,3429,2.64,0.29,73,4.1,47.41,3460.93,1799.68,0.52,3.45,13.72,245.46,3.45
Amazon,Back_to_School,2025-06-18,North America,Desktop,High-Value Customers,Awareness,249162,196760,1.27,3189,1.28,0.89,11.39,2838.21,5635,2.26,0.5,150,4.73,37.27,5590.5,1844.87,0.33,1.97,18.92,96.97,1.97
Amazon,Back_to_School,2025-06-19,Europe,Tablet,Returning Customers,Awareness,297332,234169,1.27,6481,2.18,0.43,9.37,2786.83,15707,5.28,0.18,238,3.68,17.89,4470.711,1207.09,0.27,1.6,11.71,60.42,1.6
Amazon,Back_to_School,2025-06-20,Asia-Pacific,Tablet,New Customers,Traffic,202353,172301,1.17,3844,1.9,0.78,14.82,2998.32,2181,1.08,1.37,222,5.78,30.32,6731.04,3028.97,0.45,2.24,13.51,124.49,2.24
Amazon,Back_to_School,2025-06-21,India,Tablet,High-Value Customers,Conversions,147591,125182,1.18,2081,1.3395,0.35200000000000004,6.2,915.64,1897,1.4190000000000003,0.48,222,10.67,19.87,3970.0260000000003,1508.61,0.38,4.34,4.12,333.58,4.34
Amazon,Back_to_School,2025-06-22,India,Tablet,New Customers,Conversions,197698,173194,1.14,4290,2.0614999999999997,0.328,8.9,1758.9,4873,2.706,0.36,371,8.67,55.09,18394.551,5886.26,0.32,10.46,4.74,945.8,10.46
Amazon,Back_to_School,2025-06-23,India,Mobile,New Customers,Retention,129064,110577,1.17,3226,2.5,0.46399999999999997,14.5,1871.08,5357,4.15,0.35,171,5.31,56.54,8701.506000000001,3219.56,0.37,4.65,10.94,365.05,4.65
Amazon,Back_to_School,2025-06-24,Europe,Mobile,Returning Customers,Retention,199087,165284,1.2,3822,1.92,0.62,11.9,2369.64,3662,1.84,0.65,288,7.54,17.94,5425.0560000000005,2712.53,0.5,2.29,8.23,128.94,2.29
Amazon,Back_to_School,2025-06-25,India,Tablet,New Customers,Awareness,207975,157251,1.32,3535,1.7,0.392,8.33,1732.15,11825,5.69,0.15,98,2.79,40.71,3590.622,1220.81,0.34,2.07,17.68,107.29,2.07
Amazon,Back_to_School,2025-06-26,India,Desktop,High-Value Customers,Awareness,143119,116190,1.23,2146,1.5,0.528,9.9,1416.36,2953,2.06,0.48,80,3.76,27.14,1954.08,488.52,0.25,1.38,17.7,37.96,1.38
Amazon,Back_to_School,2025-06-27,India,Tablet,Returning Customers,Conversions,134694,115223,1.17,2842,2.11,0.8480000000000001,22.37,3012.52,3376,2.51,0.89,183,6.46,16.73,2755.431,771.52,0.28,0.91,16.46,-8.53,0.91
Amazon,Back_to_School,2025-06-28,India,Mobile,Returning Customers,Traffic,190420,136252,1.4,3656,1.8239999999999998,0.672,16.13,3071.04,9929,5.731000000000001,0.31,250,6.84,16.13,3629.25,1270.24,0.35,1.18,12.28,18.18,1.18
Amazon,Back_to_School,2025-06-29,North America,Mobile,Returning Customers,Conversions,140847,92056,1.53,3183,2.147,1.13,25.54,3596.79,5747,4.488,0.63,319,10.04,58.65,18709.35,6174.09,0.33,5.2,11.28,420.17,5.2
Amazon,Back_to_School,2025-06-30,India,Mobile,Returning Customers,Conversions,146060,101070,1.45,2453,1.68,0.384,8.06,1177.44,6366,4.36,0.18,188,7.69,30.29,5125.068,1640.02,0.32,4.35,6.26,335.27,4.35
Amazon,Back_to_School,2025-07-01,North America,Mobile,New Customers,Awareness,119883,92680,1.29,3092,2.58,1.01,26.05,3122.92,4834,4.03,0.65,128,4.16,33.96,4346.88,2303.85,0.53,1.39,24.4,39.19,1.39
Amazon,Back_to_School,2025-07-02,India,Tablet,Returning Customers,Awareness,229644,163302,1.41,5741,2.5,0.6240000000000001,19.5,4477.98,10817,4.71,0.41,200,3.49,53.41,9613.800000000001,2788.0,0.29,2.15,22.39,114.69,2.15
Amazon,Back_to_School,2025-07-03,India,Tablet,New Customers,Retention,82098,69385,1.18,1174,1.43,0.7360000000000001,13.16,1080.08,1314,1.6,0.82,108,9.28,32.39,3148.308,1353.77,0.43,2.91,10.0,191.49,2.91
Amazon,Back_to_School,2025-07-04,Asia-Pacific,Mobile,Returning Customers,Conversions,216473,185723,1.17,4740,2.19,1.01,22.12,4787.4,9305,4.3,0.51,297,6.27,29.27,8693.19,4694.32,0.54,1.82,16.12,81.58,1.82
Amazon,Back_to_School,2025-07-05,India,Tablet,High-Value Customers,Awareness,180943,139962,1.29,2388,1.254,0.6240000000000001,10.29,1862.64,10401,6.325,0.18,101,4.24,42.67,3878.703,1357.55,0.35,2.08,18.44,108.24,2.08
Amazon,Back_to_School,2025-07-06,India,Tablet,Returning Customers,Conversions,128842,82032,1.57,2512,1.8524999999999998,0.7280000000000001,17.74,2285.92,6075,5.192,0.38,284,11.34,23.63,6039.828,1751.55,0.29,2.64,8.05,164.22,2.64
Amazon,Back_to_School,2025-07-07,Asia-Pacific,Desktop,High-Value Customers,Traffic,217320,188968,1.15,4216,1.94,0.73,14.16,3077.68,4212,1.94,0.73,180,4.28,30.69,5524.2,1436.29,0.26,1.79,17.1,79.49,1.79
Amazon,Back_to_School,2025-07-08,Asia-Pacific,Mobile,Returning Customers,Conversions,125535,110004,1.14,3050,2.43,0.73,17.74,2226.5,3846,3.06,0.58,320,10.51,45.93,14697.6,4997.18,0.34,6.6,6.96,560.12,6.6
Amazon,Back_to_School,2025-07-09,North America,Tablet,New Customers,Conversions,139734,84641,1.65,3241,2.32,0.8,18.56,2592.8,3435,2.46,0.75,355,10.98,24.62,8740.1,2622.03,0.3,3.37,7.3,237.09,3.37
Amazon,Back_to_School,2025-07-10,Europe,Desktop,New Customers,Awareness,258872,232522,1.11,7248,2.8,1.07,29.96,7755.36,8823,3.41,0.88,221,3.06,39.43,9149.731500000002,4757.86,0.52,1.18,35.09,17.98,1.18
Amazon,Back_to_School,2025-07-11,Europe,Mobile,New Customers,Awareness,209295,129629,1.61,3055,1.46,0.94,13.72,2871.7,9589,4.58,0.3,116,3.8,22.96,2796.5280000000002,1118.61,0.4,0.97,24.76,-2.62,0.97
Amazon,Back_to_School,2025-07-12,India,Desktop,High-Value Customers,Awareness,346859,246813,1.41,6729,1.843,0.8160000000000001,19.79,6863.58,22314,7.073,0.31,281,4.18,23.88,6039.2519999999995,3019.63,0.5,0.88,24.43,-12.01,0.88
Amazon,Back_to_School,2025-07-13,Europe,Desktop,High-Value Customers,Traffic,141282,82620,1.71,2133,1.4344999999999999,0.57,8.61,1215.81,4281,3.333,0.28,148,6.95,51.19,7954.926,3977.46,0.5,6.54,8.21,554.29,6.54
Amazon,Back_to_School,2025-07-14,Asia-Pacific,Desktop,High-Value Customers,Traffic,178462,124202,1.44,4283,2.4,0.54,12.96,2312.82,3252,1.82,0.71,301,7.05,28.37,8539.37,3074.17,0.36,3.69,7.68,269.22,3.69
Amazon,Back_to_School,2025-07-15,North America,Desktop,High-Value Customers,Traffic,204596,173064,1.18,4705,2.3,0.88,20.24,4140.4,11392,5.57,0.36,329,7.01,49.69,16348.01,4904.4,0.3,3.95,12.58,294.84,3.95
Amazon,Back_to_School,2025-07-16,Europe,Mobile,Returning Customers,Traffic,169316,123810,1.37,3335,1.97,1.15,22.65,3835.25,7466,4.41,0.51,233,7.0,59.54,14566.461000000001,4078.61,0.28,3.8,16.46,279.8,3.8
Amazon,Back_to_School,2025-07-17,North America,Tablet,New Customers,Conversions,174501,118691,1.47,4065,2.33,1.14,26.56,4634.1,7263,4.16,0.64,260,6.41,50.8,13208.0,7000.24,0.53,2.85,17.82,185.02,2.85
Amazon,Back_to_School,2025-07-18,Europe,Mobile,High-Value Customers,Conversions,116346,87890,1.32,2408,2.07,0.85,17.59,2046.8,5578,4.79,0.37,258,10.74,16.12,4366.908,1222.73,0.28,2.13,7.93,113.35,2.13
Amazon,Back_to_School,2025-07-19,Asia-Pacific,Tablet,New Customers,Conversions,91266,53078,1.72,2336,2.432,1.1,28.16,2569.6,1780,2.145,1.44,256,10.96,21.31,5455.36,2454.91,0.45,2.12,10.04,112.3,2.12
Amazon,Back_to_School,2025-07-20,Europe,Tablet,Returning Customers,Retention,193392,108227,1.79,3867,1.9,0.49,9.8,1894.83,9549,5.434000000000001,0.2,247,6.39,34.8,9025.380000000001,2617.36,0.29,4.76,7.67,376.32,4.76
Amazon,Back_to_School,2025-07-21,North America,Desktop,High-Value Customers,Traffic,170470,150529,1.13,4551,2.67,1.17,31.24,5324.67,9247,5.42,0.58,238,5.23,49.85,11864.3,3915.22,0.33,2.23,22.37,122.82,2.23
Amazon,Back_to_School,2025-07-22,North America,Desktop,High-Value Customers,Awareness,164960,112544,1.47,2160,1.31,0.88,11.52,1900.8,8917,5.41,0.21,102,4.76,24.77,2526.54,859.02,0.34,1.33,18.64,32.92,1.33
Amazon,Back_to_School,2025-07-23,North America,Tablet,Returning Customers,Retention,133862,84162,1.59,3333,2.49,0.68,16.93,2266.44,4505,3.37,0.5,218,6.56,51.04,11126.72,4895.76,0.44,4.91,10.4,390.93,4.91
Amazon,Back_to_School,2025-07-24,North America,Mobile,New Customers,Traffic,127709,93970,1.36,2298,1.8,0.54,9.72,1240.92,1813,1.42,0.68,113,4.92,41.2,4655.6,1443.24,0.31,3.75,10.98,275.17,3.75
Amazon,Back_to_School,2025-07-25,Asia-Pacific,Tablet,High-Value Customers,Retention,146809,119664,1.23,2025,1.38,0.84,11.59,1701.0,6253,4.26,0.27,148,7.31,37.53,5554.44,2666.13,0.48,3.27,11.49,226.54,3.27
Amazon,Back_to_School,2025-07-26,India,Mobile,New Customers,Traffic,84140,73336,1.15,1110,1.254,0.488,8.05,677.1,3175,4.147,0.21,65,5.93,49.03,2868.255,1032.57,0.36,4.24,10.42,323.61,4.24
Amazon,Back_to_School,2025-07-27,Europe,Mobile,Returning Customers,Awareness,341549,271022,1.26,6523,1.8144999999999998,0.99,18.91,6457.77,19358,6.237,0.33,258,3.96,32.77,8877.393,4349.92,0.49,1.37,25.03,37.47,1.37
Amazon,Back_to_School,2025-07-28,Europe,Desktop,High-Value Customers,Conversions,109888,61824,1.78,1428,1.3,1.0,13.0,1428.0,5145,4.68,0.28,157,11.0,32.88,5420.268,1463.47,0.27,3.8,9.1,279.57,3.8
Amazon,Back_to_School,2025-07-29,Asia-Pacific,Desktop,High-Value Customers,Awareness,249939,175098,1.43,5748,2.3,0.55,12.65,3161.4,4748,1.9,0.67,197,3.44,32.23,6349.31,3174.66,0.5,2.01,16.05,100.84,2.01
Amazon,Back_to_School,2025-07-30,Europe,Mobile,Returning Customers,Awareness,316335,214372,1.48,6421,2.03,0.56,11.37,3595.76,12766,4.04,0.28,245,3.83,49.56,12749.310000000001,6629.64,0.52,3.55,14.68,254.57,3.55
Amazon,Back_to_School,2025-07-31,North America,Tablet,New Customers,Conversions,87893,63992,1.37,1335,1.52,1.05,15.95,1401.75,1462,1.66,0.96,112,8.4,48.65,5448.8,2342.98,0.43,3.89,12.52,288.71,3.89
Amazon,Back_to_School,2025-08-01,Europe,Tablet,New Customers,Retention,153940,111265,1.38,2955,1.92,1.1,21.12,3250.5,6046,3.93,0.54,164,5.56,55.14,9495.108,3038.43,0.32,2.92,19.82,192.11,2.92
Amazon,Back_to_School,2025-08-02,Asia-Pacific,Desktop,High-Value Customers,Awareness,330139,208160,1.59,9144,2.6315,1.11,30.74,10149.84,6612,2.2,1.54,258,2.83,52.62,13575.96,6516.46,0.48,1.34,39.34,33.76,1.34
Amazon,Back_to_School,2025-08-03,Europe,Tablet,New Customers,Retention,89764,78578,1.14,1876,1.9854999999999998,0.44,9.2,825.44,2325,2.849,0.36,122,6.55,26.84,3438.204,1272.14,0.37,4.17,6.77,316.53,4.17
Amazon,Back_to_School,2025-08-04,India,Tablet,New Customers,Traffic,102725,63276,1.62,2146,2.09,0.35200000000000004,9.19,944.24,1073,1.04,0.88,133,6.24,26.28,3145.716,975.17,0.31,3.33,7.1,233.15,3.33
Amazon,Back_to_School,2025-08-05,Europe,Tablet,High-Value Customers,Conversions,111537,86359,1.29,1650,1.48,0.47,6.95,775.5,1153,1.03,0.67,176,10.72,56.29,10402.392000000002,5201.2,0.5,13.41,4.41,1241.38,13.41
Amazon,Back_to_School,2025-08-06,Europe,Mobile,New Customers,Traffic,178471,137676,1.3,2266,1.27,0.61,7.75,1382.26,10501,5.88,0.13,131,5.8,43.47,5979.2985,2092.75,0.35,4.33,10.55,332.57,4.33
Amazon,Back_to_School,2025-08-07,Asia-Pacific,Tablet,Returning Customers,Retention,148064,111049,1.33,2265,1.53,0.57,8.72,1291.05,6130,4.14,0.21,214,9.47,20.55,4397.7,1627.15,0.37,3.41,6.03,240.63,3.41
Amazon,Back_to_School,2025-08-08,Asia-Pacific,Tablet,High-Value Customers,Conversions,97344,75964,1.28,2355,2.42,0.76,18.39,1789.8,2984,3.07,0.6,151,6.44,39.93,6029.43,1567.65,0.26,3.37,11.85,236.88,3.37
Amazon,Back_to_School,2025-08-09,Asia-Pacific,Tablet,High-Value Customers,Traffic,241715,175554,1.38,6308,2.4795,0.77,20.09,4857.16,10745,4.8950000000000005,0.45,332,5.27,21.94,7284.08,3569.2,0.49,1.5,14.63,49.97,1.5
Amazon,Back_to_School,2025-08-10,India,Tablet,High-Value Customers,Traffic,215340,169898,1.27,4392,1.938,0.48,12.24,2635.2,11155,5.698,0.24,208,4.75,37.69,7055.568,2046.11,0.29,2.68,12.67,167.74,2.68
Amazon,Back_to_School,2025-08-11,Asia-Pacific,Desktop,High-Value Customers,Conversions,194834,151655,1.28,2630,1.35,1.07,14.44,2814.1,9236,4.74,0.3,268,10.21,59.95,16066.6,4016.65,0.25,5.71,10.5,470.93,5.71
Amazon,Back_to_School,2025-08-12,Europe,Mobile,Returning Customers,Awareness,320721,242223,1.32,8306,2.59,0.9,23.31,7475.4,11238,3.5,0.67,225,2.72,56.44,13333.95,3466.83,0.26,1.78,33.22,78.37,1.78
Amazon,Back_to_School,2025-08-13,Europe,Desktop,Returning Customers,Awareness,151411,86508,1.75,2831,1.87,0.44,8.23,1245.64,9127,6.03,0.14,107,3.78,18.72,2103.192,925.4,0.44,1.69,11.64,68.84,1.69
Amazon,Back_to_School,2025-08-14,Asia-Pacific,Mobile,Returning Customers,Traffic,76261,43265,1.76,1204,1.58,0.56,8.84,674.24,2192,2.87,0.31,63,5.24,44.93,2830.59,849.18,0.3,4.2,10.7,319.82,4.2
Amazon,Back_to_School,2025-08-15,India,Desktop,New Customers,Awareness,314461,209553,1.5,8584,2.73,0.9279999999999999,31.67,9957.44,13533,4.3,0.74,370,4.32,40.56,13506.480000000001,5537.66,0.41,1.36,26.91,35.64,1.36
Amazon,Back_to_School,2025-08-16,India,Desktop,New Customers,Traffic,233315,182257,1.28,4036,1.6435,0.52,11.24,2623.4,6294,2.9700000000000006,0.42,220,5.47,15.78,3124.44,1312.26,0.42,1.19,11.92,19.1,1.19
Amazon,Back_to_School,2025-08-17,Asia-Pacific,Mobile,High-Value Customers,Retention,143739,87822,1.64,3521,2.3275,0.64,15.68,2253.44,3016,2.3100000000000005,0.75,174,4.97,15.51,2698.74,1106.48,0.41,1.2,12.95,19.76,1.2
Amazon,Back_to_School,2025-08-18,North America,Tablet,Returning Customers,Awareness,169411,97500,1.74,3896,2.3,1.0,23.0,3896.0,2388,1.41,1.63,104,2.69,15.17,1577.68,788.84,0.5,0.4,37.46,-59.51,0.4
Amazon,Back_to_School,2025-08-19,Europe,Tablet,Returning Customers,Traffic,205543,172672,1.19,5631,2.74,0.5,13.7,2815.5,12208,5.94,0.23,403,7.17,42.74,18085.431,7053.32,0.39,6.42,6.99,542.35,6.42
Amazon,Back_to_School,2025-08-20,Europe,Tablet,New Customers,Conversions,216320,171206,1.26,5948,2.75,0.58,15.95,3449.84,7423,3.43,0.46,682,11.47,35.85,25672.185,13092.81,0.51,7.44,5.06,644.16,7.44
Amazon,Back_to_School,2025-08-21,India,Mobile,Returning Customers,Conversions,203653,136750,1.49,3604,1.77,0.76,16.81,3423.8,3753,1.84,0.91,371,10.3,47.76,15947.064,7335.65,0.46,4.66,9.23,365.77,4.66
Amazon,Back_to_School,2025-08-22,India,Desktop,Returning Customers,Conversions,148070,118964,1.24,3805,2.57,0.8640000000000001,27.75,4109.4,3721,2.51,1.1,401,10.54,21.55,7777.3949999999995,3344.28,0.43,1.89,10.25,89.26,1.89
Amazon,Back_to_School,2025-08-23,Europe,Tablet,Returning Customers,Traffic,214238,145239,1.48,2720,1.2065,0.43,5.46,1169.6,8328,4.279000000000001,0.14,150,5.52,36.64,5770.8,1904.36,0.33,4.93,7.8,393.4,4.93
Amazon,Back_to_School,2025-08-24,Asia-Pacific,Tablet,New Customers,Awareness,257513,171021,1.51,4841,1.7859999999999998,0.73,13.72,3533.93,11465,4.8950000000000005,0.31,144,2.99,22.68,3265.92,1045.09,0.32,0.92,24.54,-7.58,0.92
Amazon,Back_to_School,2025-08-25,North America,Desktop,New Customers,Traffic,84337,46558,1.81,1939,2.3,0.95,21.84,1842.05,4577,5.43,0.4,90,4.65,45.53,4097.7,1106.38,0.27,2.22,20.47,122.45,2.22
Amazon,Back_to_School,2025-08-26,North America,Tablet,High-Value Customers,Retention,169594,134975,1.26,3595,2.12,0.87,18.44,3127.65,4681,2.76,0.67,192,5.36,42.86,8229.12,3291.65,0.4,2.63,16.29,163.11,2.63
Amazon,Back_to_School,2025-08-27,Europe,Tablet,High-Value Customers,Retention,122812,90729,1.35,2640,2.15,0.57,12.25,1504.8,2312,1.88,0.65,134,5.1,28.6,4024.0200000000004,1770.57,0.44,2.67,11.23,167.41,2.67
Amazon,Back_to_School,2025-08-28,India,Desktop,Returning Customers,Awareness,267611,158453,1.69,7359,2.75,0.44800000000000006,15.4,4121.04,4375,1.63,0.94,314,4.27,16.15,4563.990000000001,1186.64,0.26,1.11,13.12,10.75,1.11
Amazon,Back_to_School,2025-08-29,Europe,Desktop,High-Value Customers,Conversions,73098,47241,1.55,1944,2.66,0.56,14.89,1088.64,1232,1.69,0.88,215,11.08,20.29,4580.467500000001,1740.58,0.38,4.21,5.06,320.75,4.21
Amazon,Back_to_School,2025-08-30,India,Tablet,High-Value Customers,Conversions,79660,59726,1.33,1386,1.653,0.9359999999999999,20.36,1621.62,2756,3.806,0.59,102,7.4,18.78,1724.004,706.84,0.41,1.06,15.9,6.31,1.06
Amazon,Back_to_School,2025-08-31,Asia-Pacific,Desktop,Returning Customers,Awareness,126002,80969,1.56,3502,2.6409999999999996,0.52,14.45,1821.04,7437,6.490000000000001,0.24,137,3.94,28.16,3857.92,1003.06,0.26,2.12,13.29,111.85,2.12
Amazon,Back_to_School,2025-09-01,Asia-Pacific,Desktop,High-Value Customers,Retention,178718,98327,1.82,2448,1.37,1.19,16.3,2913.12,5529,3.09,0.53,231,9.47,18.63,4303.53,1334.09,0.31,1.48,12.61,47.73,1.48
Amazon,Back_to_School,2025-09-02,Europe,Mobile,Returning Customers,Retention,97775,62699,1.56,2503,2.56,0.83,21.25,2077.49,3151,3.22,0.66,148,5.93,41.25,6410.25,2756.41,0.43,3.09,14.04,208.56,3.09
Amazon,Back_to_School,2025-09-03,India,Tablet,New Customers,Retention,72190,52682,1.37,1544,2.14,0.8240000000000001,22.03,1590.32,980,1.36,1.62,121,7.89,20.29,2209.581,1060.6,0.48,1.39,13.14,38.94,1.39
Amazon,Back_to_School,2025-09-04,Europe,Desktop,New Customers,Awareness,190524,165579,1.15,5010,2.63,1.09,28.66,5460.9,11906,6.25,0.46,220,4.4,41.45,9574.95,4787.48,0.5,1.75,24.82,75.34,1.75
Amazon,Back_to_School,2025-09-05,Asia-Pacific,Desktop,Returning Customers,Conversions,193114,163965,1.18,3282,1.7,1.09,18.52,3577.38,4576,2.37,0.78,273,8.34,23.52,6420.96,3146.27,0.49,1.79,13.1,79.49,1.79
Amazon,Back_to_School,2025-09-06,India,Mobile,New Customers,Retention,120106,91893,1.31,2017,1.5959999999999999,0.32000000000000006,6.72,806.8,1588,1.4520000000000002,0.51,183,9.12,37.87,6237.189,1621.67,0.26,7.73,4.41,673.08,7.73
Amazon,Back_to_School,2025-09-07,Asia-Pacific,Mobile,New Customers,Awareness,304045,227630,1.34,7540,2.356,0.75,18.6,5655.0,11310,4.0920000000000005,0.5,260,3.46,20.11,5228.6,2823.44,0.54,0.92,21.75,-7.54,0.92
Amazon,Back_to_School,2025-09-08,India,Mobile,Returning Customers,Conversions,218868,153709,1.42,3786,1.73,0.8880000000000001,19.2,4202.46,5870,2.68,0.72,326,8.62,28.21,8276.814,3724.57,0.45,1.97,12.89,96.95,1.97
Amazon,Back_to_School,2025-09-09,North America,Mobile,High-Value Customers,Traffic,184275,105536,1.75,3372,1.83,0.97,17.75,3270.84,4598,2.5,0.71,227,6.76,38.53,8746.31,4285.69,0.49,2.67,14.41,167.4,2.67
Amazon,Back_to_School,2025-09-10,North America,Desktop,New Customers,Awareness,246289,160667,1.53,3891,1.58,0.47,7.43,1828.77,16537,6.71,0.11,135,3.48,53.34,7200.9,2808.35,0.39,3.94,13.55,293.76,3.94
Amazon,Back_to_School,2025-09-11,India,Tablet,New Customers,Traffic,244110,193671,1.26,3124,1.28,0.6000000000000001,9.6,2343.0,12411,5.08,0.19,224,7.19,38.87,7836.191999999999,2742.67,0.35,3.34,10.46,234.45,3.34
